affiliation,cited by count,first name,first name (orig),h-index,id,last name,last name (orig),subject areas
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020458', 'affiliation-id': '60020458', 'affiliation-name': 'Jamia Millia Islamia', 'affiliation-city': 'New Delhi', 'affiliation-country': 'India'}",375.0,Shama,S.,11.0,2148,Parveen,Parveen,"[{'@abbrev': 'MATE', '@frequency': '27', '$': 'Materials Science (all)'}, {'@abbrev': 'CHEM', '@frequency': '23', '$': 'Chemistry (all)'}, {'@abbrev': 'AGRI', '@frequency': '14', '$': 'Agricultural and Biological Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60011605', 'affiliation-id': '60011605', 'affiliation-name': 'Columbia University, College of Physicians and Surgeons', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",5478.0,Peter H.R.,P.,45.0,2149,Green,Green,"[{'@abbrev': 'MEDI', '@frequency': '192', '$': 'Medicine (all)'}, {'@abbrev': 'IMMU', '@frequency': '14', '$': 'Immunology and Microbiology (all)'}, {'@abbrev': 'ENGI', '@frequency': '14', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013372', 'affiliation-id': '60013372', 'affiliation-name': 'University of Texas at Austin', 'affiliation-city': 'Austin', 'affiliation-country': 'United States'}",2202.0,Mikhail A.,Mikhail,31.0,2150,Belkin,Belkin,"[{'@abbrev': 'PHYS', '@frequency': '199', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'ENGI', '@frequency': '87', '$': 'Engineering (all)'}, {'@abbrev': 'MATE', '@frequency': '83', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003269', 'affiliation-id': '60003269', 'affiliation-name': 'Princeton University', 'affiliation-city': 'Princeton', 'affiliation-country': 'United States'}",105.0,Fariel,F.,3.0,2151,Shafee,Shafee,"[{'@abbrev': 'PHYS', '@frequency': '8', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'COMP', '@frequency': '4', '$': 'Computer Science (all)'}, {'@abbrev': 'NEUR', '@frequency': '4', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60027161', 'affiliation-id': '60027161', 'affiliation-name': 'Ben-Gurion University of the Negev', 'affiliation-city': 'Beer Sheba', 'affiliation-country': 'Israel'}",1295.0,Opher,O.,20.0,2152,Donchin,Donchin,"[{'@abbrev': 'NEUR', '@frequency': '56', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '16', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'MEDI', '@frequency': '9', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60016529', 'affiliation-id': '60016529', 'affiliation-name': 'Radboud University Nijmegen', 'affiliation-city': 'Nijmegen', 'affiliation-country': 'Netherlands'}",227.0,Bert,Bert,10.0,2154,Kappen,Kappen,"[{'@abbrev': 'COMP', '@frequency': '37', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '10', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '9', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60030623', 'affiliation-id': '60030623', 'affiliation-name': 'Rutgers, The State University of New Jersey', 'affiliation-city': 'New Brunswick', 'affiliation-country': 'United States'}",836.0,Stephen José,Stephen J.,13.0,2155,Hanson,Hanson,"[{'@abbrev': 'NEUR', '@frequency': '32', '$': 'Neuroscience (all)'}, {'@abbrev': 'COMP', '@frequency': '20', '$': 'Computer Science (all)'}, {'@abbrev': 'MEDI', '@frequency': '16', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60010998', 'affiliation-id': '60010998', 'affiliation-name': 'Yokohama City University School of Medicine', 'affiliation-city': 'Yokohama', 'affiliation-country': 'Japan'}",7116.0,Naomichi,N.,48.0,2156,Matsumoto,Matsumoto,"[{'@abbrev': 'MEDI', '@frequency': '434', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '260', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'NEUR', '@frequency': '80', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60023499', 'affiliation-id': '60023499', 'affiliation-name': 'University of Hyogo, Kobe', 'affiliation-city': 'Kobe', 'affiliation-country': 'Japan'}",863.0,Masayoshi,M.,16.0,2157,Okada,Okada,"[{'@abbrev': 'MEDI', '@frequency': '321', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '35', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60011576', 'affiliation-id': '60011576', 'affiliation-name': 'Universita degli Studi di Messina', 'affiliation-city': 'Messina', 'affiliation-country': 'Italy'}",1578.0,Andrea,A.,24.0,2158,d\'Avella,D'avella,"[{'@abbrev': 'NEUR', '@frequency': '53', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '18', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'COMP', '@frequency': '11', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60013227', 'affiliation-id': '60013227', 'affiliation-name': 'Northwestern University Feinberg School of Medicine', 'affiliation-city': 'Chicago', 'affiliation-country': 'United States'}",1468.0,Matthew C.,M. C.,19.0,2159,Tresch,Tresch,"[{'@abbrev': 'NEUR', '@frequency': '34', '$': 'Neuroscience (all)'}, {'@abbrev': 'COMP', '@frequency': '28', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '20', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60005248', 'affiliation-id': '60005248', 'affiliation-name': 'Johns Hopkins University', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}",1762.0,Andreas G.,Andreas G.,24.0,216,Andreou,Andreou,"[{'@abbrev': 'ENGI', '@frequency': '235', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '114', '$': 'Computer Science (all)'}, {'@abbrev': 'MATE', '@frequency': '82', '$': 'Materials Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60012708', 'affiliation-id': '60012708', 'affiliation-name': 'Stanford University', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",2457.0,E. J.,E. J.,32.0,2160,Chichilnisky,Chichilnisky,"[{'@abbrev': 'NEUR', '@frequency': '53', '$': 'Neuroscience (all)'}, {'@abbrev': 'BIOC', '@frequency': '17', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'COMP', '@frequency': '14', '$': 'Computer Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60004956', 'affiliation-id': '60004956', 'affiliation-name': 'Instituto Superior Tecnico', 'affiliation-city': 'Lisbon', 'affiliation-country': 'Portugal'}",9702.0,Mário A.T.,M?rio,41.0,2161,Figueiredo,Figueiredo,"[{'@abbrev': 'COMP', '@frequency': '358', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '104', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '45', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60015481', 'affiliation-id': '60015481', 'affiliation-name': 'University of Washington, Seattle', 'affiliation-city': 'Seattle', 'affiliation-country': 'United States'}",352.0,Aaron P.,Aaron P.,11.0,2162,Shon,Shon,"[{'@abbrev': 'COMP', '@frequency': '19', '$': 'Computer Science (all)'}, {'@abbrev': 'NEUR', '@frequency': '7', '$': 'Neuroscience (all)'}, {'@abbrev': 'ENGI', '@frequency': '4', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60000060', 'affiliation-id': '60000060', 'affiliation-name': 'Lehigh University', 'affiliation-city': 'Bethlehem', 'affiliation-country': 'United States'}",764.0,Katya,Katya,18.0,2163,Scheinberg,Scheinberg,"[{'@abbrev': 'COMP', '@frequency': '48', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '43', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '12', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022403', 'affiliation-id': '60022403', 'affiliation-name': 'Technion - Israel Institute of Technology', 'affiliation-city': 'Haifa', 'affiliation-country': 'Israel'}",35.0,Oren,Oren,2.0,2164,Souroujon,Souroujon,"[{'@abbrev': 'COMP', '@frequency': '4', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '1', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/101394703', 'affiliation-id': '101394703', 'affiliation-name': None, 'affiliation-city': None, 'affiliation-country': None}",208.0,Pavel,Pavel,6.0,2165,Kisilev,Kisilev,"[{'@abbrev': 'COMP', '@frequency': '41', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '13', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '10', '$': 'Physics and Astronomy (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022403', 'affiliation-id': '60022403', 'affiliation-name': 'Technion - Israel Institute of Technology', 'affiliation-city': 'Haifa', 'affiliation-country': 'Israel'}",1806.0,Yehoshua Y.Josh,Yehoshua Y.,20.0,2166,Zeevi,Zeevi,"[{'@abbrev': 'COMP', '@frequency': '245', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '134', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '62', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60020306', 'affiliation-id': '60020306', 'affiliation-name': 'Universitat Oldenburg', 'affiliation-city': 'Oldenburg', 'affiliation-country': 'Germany'}",714.0,Hans,H.,20.0,2167,Colonius,Colonius,"[{'@abbrev': 'PSYC', '@frequency': '67', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '45', '$': 'Neuroscience (all)'}, {'@abbrev': 'MATH', '@frequency': '18', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60016458', 'affiliation-id': '60016458', 'affiliation-name': 'Jacobs University Bremen', 'affiliation-city': 'Bremen', 'affiliation-country': 'Germany'}",962.0,Adele,A.,20.0,2168,Diederich,Diederich,"[{'@abbrev': 'PSYC', '@frequency': '42', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '31', '$': 'Neuroscience (all)'}, {'@abbrev': 'MEDI', '@frequency': '27', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022195', 'affiliation-id': '60022195', 'affiliation-name': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}",4177.0,Polina,Polina,33.0,2169,Golland,Golland,"[{'@abbrev': 'COMP', '@frequency': '157', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '72', '$': 'Mathematics (all)'}, {'@abbrev': 'MEDI', '@frequency': '72', '$': 'Medicine (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60086795', 'affiliation-id': '60086795', 'affiliation-name': 'Interval Research Corporation', 'affiliation-city': 'Palo Alto', 'affiliation-country': 'United States'}",12.0,Subutai Hasanuddin,Subutai,2.0,217,Ahmad,Ahmad,"[{'@abbrev': 'ENGI', '@frequency': '17', '$': 'Engineering (all)'}, {'@abbrev': 'COMP', '@frequency': '10', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '3', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60006191', 'affiliation-id': '60006191', 'affiliation-name': 'Google Inc.', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}",168.0,Michael D.,Michael D.,6.0,2171,Colagrosso,Colagrosso,"[{'@abbrev': 'COMP', '@frequency': '26', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '8', '$': 'Engineering (all)'}, {'@abbrev': 'MATH', '@frequency': '1', '$': 'Mathematics (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60014313', 'affiliation-id': '60014313', 'affiliation-name': 'University of Massachusetts', 'affiliation-city': 'Amherst MA', 'affiliation-country': 'United States'}",1534.0,David E.,David E.,28.0,2172,Hüber,Huber,"[{'@abbrev': 'PHYS', '@frequency': '68', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'PSYC', '@frequency': '53', '$': 'Psychology (all)'}, {'@abbrev': 'NEUR', '@frequency': '20', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019647', 'affiliation-id': '60019647', 'affiliation-name': 'Georgia Institute of Technology', 'affiliation-city': 'Atlanta', 'affiliation-country': 'United States'}",6421.0,Hongyuan,Hongyuan,41.0,2173,Zha,Zha,"[{'@abbrev': 'COMP', '@frequency': '239', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '113', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '59', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60069744', 'affiliation-id': '60069744', 'affiliation-name': ""General Hospital of People's Liberation Army"", 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}",388.0,Xiaofeng,Xiaofeng,12.0,2174,He,He,"[{'@abbrev': 'MEDI', '@frequency': '87', '$': 'Medicine (all)'}, {'@abbrev': 'BIOC', '@frequency': '33', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}, {'@abbrev': 'AGRI', '@frequency': '6', '$': 'Agricultural and Biological Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60003467', 'affiliation-id': '60003467', 'affiliation-name': 'University of Texas at Arlington', 'affiliation-city': 'Arlington', 'affiliation-country': 'United States'}",9940.0,Chris,Chris,46.0,2175,Ding,Ding,"[{'@abbrev': 'COMP', '@frequency': '293', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '67', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '63', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60073652', 'affiliation-id': '60073652', 'affiliation-name': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}",1621.0,Ming,Ming,25.0,2176,Gu,Gu,"[{'@abbrev': 'ENGI', '@frequency': '546', '$': 'Engineering (all)'}, {'@abbrev': 'PHYS', '@frequency': '81', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'MULT', '@frequency': '56', '$': 'Multidisciplinary'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60007174', 'affiliation-id': '60007174', 'affiliation-name': 'Lawrence Berkeley National Laboratory', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}",2240.0,Horst D.,Horst D.,22.0,2177,Simon,Simon,"[{'@abbrev': 'COMP', '@frequency': '88', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '64', '$': 'Mathematics (all)'}, {'@abbrev': 'ENGI', '@frequency': '25', '$': 'Engineering (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60021784', 'affiliation-id': '60021784', 'affiliation-name': 'New York University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}",563.0,Bob O.B.,Bob,16.0,2178,Rehder,Rehder,"[{'@abbrev': 'PSYC', '@frequency': '56', '$': 'Psychology (all)'}, {'@abbrev': 'COMP', '@frequency': '17', '$': 'Computer Science (all)'}, {'@abbrev': 'SOCI', '@frequency': '14', '$': 'Social Sciences (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60102151', 'affiliation-id': '60102151', 'affiliation-name': 'Istituto Italiano di Tecnologia', 'affiliation-city': 'Genoa', 'affiliation-country': 'Italy'}",774.0,Antonino,Antonino,13.0,2179,Casile,Casile,"[{'@abbrev': 'NEUR', '@frequency': '16', '$': 'Neuroscience (all)'}, {'@abbrev': 'COMP', '@frequency': '10', '$': 'Computer Science (all)'}, {'@abbrev': 'BIOC', '@frequency': '5', '$': 'Biochemistry, Genetics and Molecular Biology (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019702', 'affiliation-id': '60019702', 'affiliation-name': 'University of Birmingham', 'affiliation-city': 'Birmingham', 'affiliation-country': 'United Kingdom'}",1200.0,Christopher D.F.,David,23.0,218,Rogers,Rogers,"[{'@abbrev': 'ENGI', '@frequency': '129', '$': 'Engineering (all)'}, {'@abbrev': 'EART', '@frequency': '110', '$': 'Earth and Planetary Sciences (all)'}, {'@abbrev': 'ENVI', '@frequency': '44', '$': 'Environmental Science (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60019674', 'affiliation-id': '60019674', 'affiliation-name': 'Boston University', 'affiliation-city': 'Boston', 'affiliation-country': 'United States'}",460.0,Michele R.,Michele,17.0,2180,Rucci,Rucci,"[{'@abbrev': 'COMP', '@frequency': '33', '$': 'Computer Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '26', '$': 'Engineering (all)'}, {'@abbrev': 'NEUR', '@frequency': '25', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60010348', 'affiliation-id': '60010348', 'affiliation-name': 'Universitetet i Oslo', 'affiliation-city': 'Oslo', 'affiliation-country': 'Norway'}",2576.0,Martin A.,Martin A.,29.0,2181,Giese,Giese,"[{'@abbrev': 'COMP', '@frequency': '145', '$': 'Computer Science (all)'}, {'@abbrev': 'MATH', '@frequency': '58', '$': 'Mathematics (all)'}, {'@abbrev': 'NEUR', '@frequency': '51', '$': 'Neuroscience (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60073652', 'affiliation-id': '60073652', 'affiliation-name': 'Tongji University', 'affiliation-city': 'Shanghai', 'affiliation-country': 'China'}",3357.0,Naiyun,Yun,38.0,2182,Gao,Gao,"[{'@abbrev': 'ENVI', '@frequency': '507', '$': 'Environmental Science (all)'}, {'@abbrev': 'ENGI', '@frequency': '133', '$': 'Engineering (all)'}, {'@abbrev': 'CHEM', '@frequency': '93', '$': 'Chemistry (all)'}]"
"{'affiliation-url': 'http://api.elsevier.com/content/affiliation/affiliation_id/60022403', 'affiliation-id': '60022403', 'affiliation-name': 'Technion - Israel Institute of Technology', 'affiliation-city': 'Haifa', 'affiliation-country': 'Israel'}",1623.0,Shy,Shy,22.0,2183,Shoham,Shoham,"[{'@abbrev': 'PHYS', '@frequency': '32', '$': 'Physics and Astronomy (all)'}, {'@abbrev': 'NEUR', '@frequency': '30', '$': 'Neuroscience (all)'}, {'@abbrev': 'ENGI', '@frequency': '30', '$': 'Engineering (all)'}]"
