id,name,numArticles,minYear,maxYear
7987,Farzan Farnia,2,2015,2016
7988,David Tse,2,2015,2016
7989,Eugene Ndiaye,2,2015,2016
799,Wolfram Menzel,1,1991,1991
7990,Olivier Fercoq,3,2015,2016
7991,Wei Ping,2,2015,2016
7993,Arun Tejasvi Chaganty,2,2015,2015
7995,Wooseok Ha,1,2015,2015
7996,Rina Foygel Barber,2,2015,2016
7997,Kai Wei,1,2015,2015
7998,Shengjie Wang,1,2015,2015
7999,Wenruo Bai,1,2015,2015
8,Edward W. Page,1,1987,1987
80,Bruce A. MacDonald,1,1987,1987
800,Jenq-Neng Huang,1,1991,1991
8000,Chao Qu,1,2015,2015
8001,Yali Wan,2,2015,2016
8002,Naoto Ohsaka,1,2015,2015
8003,Yuichi Yoshida,3,2015,2016
8004,Reza Harikandeh,1,2015,2015
8005,Mohamed Osama Ahmed,1,2015,2015
8006,Alim Virani,1,2015,2015
8007,Jakub Konen,1,2015,2015
8008,Scott Sallinen,1,2015,2015
8009,Bibaswan K. Chatterjee,1,2015,2015
801,Hang Li,6,1991,2014
8010,Raman Sankaran,1,2015,2015
8011,Ludwig Schmidt,3,2015,2016
8012,Huitong Qiu,1,2015,2015
8013,Brian Caffo,1,2015,2015
8014,Kenji Kawaguchi,2,2015,2016
8015,Ahmed Alaoui,1,2015,2015
8016,Christopher M. De Sa,4,2015,2016
8017,Daniel Reichman,1,2015,2015
8018,Xinyang Yi,4,2015,2016
8019,Jean-Bastien Grill,2,2015,2016
802,Martin Maechler,1,1991,1991
8020,Azin Ashkan,1,2015,2015
8021,Tom Goldstein,1,2015,2015
8022,Min Li,1,2015,2015
8023,Xiaoming Yuan,1,2015,2015
8024,Avi Wigderson,1,2015,2015
8025,Huan Li,1,2015,2015
8026,Kunal Talwar,1,2015,2015
8027,Abhradeep Thakurta,1,2015,2015
8028,Li Zhang,1,2015,2015
8029,Yossi Arjevani,2,2015,2016
8030,Xia Qu,1,2015,2015
8031,Prashant Doshi,1,2015,2015
8032,Cameron Musco,1,2015,2015
8033,Christopher Musco,1,2015,2015
8035,Sung-Soo Ahn,2,2015,2016
8036,Sejun Park,1,2015,2015
8037,Michael Chertkov,3,2015,2016
8038,Qingqing Huang,1,2015,2015
8039,CHRISTOS THRAMPOULIDIS,1,2015,2015
804,Jim Schimert,1,1991,1991
8040,Ehsan Abbasi,1,2015,2015
8041,Zoltan Szabo,3,2015,2015
8042,Bethany Lusch,1,2015,2015
8043,Rahul Kidambi,1,2015,2015
8044,Maksim Lapin,2,2015,2015
8045,Yuxin Chen,2,2015,2016
8046,Alkis Gotovos,1,2015,2015
8047,Hamed Hassani,2,2015,2016
8048,Andrej Risteski,4,2015,2016
8049,Igor Colin,1,2015,2015
805,Sylvie Thiria,1,1991,1991
8050,Aurlien Bellet,3,2015,2016
8051,Stphan Clmenon,3,2015,2016
8052,Adith Swaminathan,1,2015,2015
8053,Franois-Xavier Briol,1,2015,2015
8054,Chris Oates,1,2015,2015
8055,Xiangru Lian,3,2015,2016
8057,Yuncheng Li,1,2015,2015
8058,Ashwinkumar Badanidiyuru,1,2015,2015
8059,Maren Mahsereci,1,2015,2015
806,Carlos Mejia,1,1991,1991
8060,Yichen Wang,3,2015,2016
8062,Ryan J. Giordano,1,2015,2015
8063,Alp Kucukelbir,1,2015,2015
8064,Rajesh Ranganath,3,2015,2016
8065,Andrew Gelman,1,2015,2015
8066,Yingzhen Li,2,2015,2016
8067,Sixin Zhang,1,2015,2015
8069,Vasilis Syrgkanis,3,2015,2016
807,Fouad Badran,1,1991,1991
8070,Igor Mordatch,1,2015,2015
8071,Kendall Lowrey,1,2015,2015
8072,Galen Andrew,1,2015,2015
8073,Andrew G. Wilson,2,2015,2016
8074,Christoph Dann,2,2015,2015
8075,Jamie H. Morgenstern,2,2015,2016
8076,Yuanjun Gao,2,2015,2016
8077,Lars Busing,1,2015,2015
8078,Jackson Gorham,1,2015,2015
808,Michel Crpon,1,1991,1991
8080,Jonathan Vacher,1,2015,2015
8081,Andrew Isaac Meso,1,2015,2015
8082,Laurent U. Perrinet,1,2015,2015
8083,Changwei Hu,1,2015,2015
8084,Felipe Tobar,1,2015,2015
8085,Soumith Chintala,1,2015,2015
8086,arthur szlam,4,2015,2016
8087,Qiong Yan,1,2015,2015
8088,Wenxiu Sun,1,2015,2015
8089,Xinchen Yan,2,2015,2016
809,Patrick Haffner,4,1991,2002
8090,Cesc C. Park,1,2015,2015
8091,Fereshteh Sadeghi,1,2015,2015
8092,C. Lawrence Zitnick,1,2015,2015
8093,Ali Farhadi,1,2015,2015
8094,Yan Huang,1,2015,2015
8095,Qing Sun,1,2015,2015
8096,Jiajun Wu,3,2015,2016
8097,Ilker Yildirim,1,2015,2015
8099,Junbo Zhao,2,2015,2016
81,F. H. Schuling,1,1987,1987
810,Hayit Greenspan,1,1993,1993
8100,Alireza Makhzani,1,2015,2015
8101,Song Han,1,2015,2015
8102,Jeff Pool,1,2015,2015
8103,John Tran,1,2015,2015
8104,William Dally,1,2015,2015
8105,Kevin Ellis,2,2015,2016
8106,Armando Solar-Lezama,2,2015,2016
8107,James Lu,1,2015,2015
8108,Alexander Novikov,1,2015,2015
8109,Dmitrii Podoprikhin,1,2015,2015
811,Rama Chellappa,4,1991,2014
8110,Dmitry P. Vetrov,3,2015,2016
8111,Marylou Gabrie,1,2015,2015
8112,Eric W. Tramel,1,2015,2015
8113,Sebastian Bitzer,1,2015,2015
8114,Stefan Kiebel,1,2015,2015
8115,Gergo Bohner,1,2015,2015
8116,Guosheng Lin,1,2015,2015
8117,Ian Reid,1,2015,2015
8119,James McInerney,1,2015,2015
812,Alberto Bertoni,1,1991,1991
8120,Ye Wang,1,2015,2015
8121,Edo Collins,1,2015,2015
8122,Ya-Ping Hsieh,2,2015,2016
8123,Gregory Wayne,2,2015,2016
8124,Tim Lillicrap,3,2015,2016
8125,Stephen Voinea,1,2015,2015
8126,Maria Lomeli,1,2015,2015
8127,Stefano Favaro,1,2015,2015
8128,Juho Lee,2,2015,2016
8129,Hadi Mohasel Afshar,1,2015,2015
813,Paola Campadelli,1,1991,1991
8130,Julian E. Yarkony,1,2015,2015
8132,Mauro Scanagatta,2,2015,2016
8133,Giorgio Corani,2,2015,2016
8134,Marco Zaffalon,2,2015,2016
8135,Amar Shah,1,2015,2015
8136,Ivan Petej,1,2015,2015
8137,Valentina Fedorova,1,2015,2015
8138,Maxim Rabinovich,2,2015,2015
8139,Mark Kozdoba,1,2015,2015
814,Anna Morpurgo,1,1991,1991
8141,Kristin Branson,1,2015,2015
8143,Siddhartha Banerjee,1,2015,2015
8144,Peter Lofgren,1,2015,2015
8145,Atsushi Shibagaki,1,2015,2015
8146,Yoshiki Suzuki,1,2015,2015
8147,Kiran K. Thekumparampil,1,2015,2015
8148,Guillaume Papa,2,2015,2016
8149,Chao Qian,1,2015,2015
815,Sandra Panizza,1,1991,1991
8150,Yang Yu,1,2015,2015
8151,Qinqing Zheng,2,2015,2015
8152,Rasmus Kyng,1,2015,2015
8153,Anup Rao,1,2015,2015
8154,Alp Yurtsever,2,2015,2016
8156,Christian Borgs,1,2015,2015
8157,Jennifer Chayes,1,2015,2015
8158,Richard Combes,1,2015,2015
8159,Mohammad Sadegh Talebi Mazraeh Shahi,1,2015,2015
816,Phil Kohn,1,1991,1991
8160,Ian Kash,1,2015,2015
8161,Kent Quanrud,1,2015,2015
8162,Daniel Khashabi,1,2015,2015
8163,Will Perkins,1,2015,2015
8164,Santosh Vempala,1,2015,2015
8165,Takashi Takenouchi,1,2015,2015
8166,Constantinos Daskalakis,1,2015,2015
8167,Gautam C. Kamath,1,2015,2015
8168,Mithun Chakraborty,1,2015,2015
8169,Yaron Singer,4,2015,2016
8170,Jan Vondrak,1,2015,2015
8171,Ronen Eldan,2,2015,2015
8172,Walid Krichene,3,2015,2016
8173,Alexandre Bayen,3,2015,2016
8174,Dylan J. Foster,2,2015,2016
8175,Yuting Zhang,1,2015,2015
8176,Sainbayar Sukhbaatar,2,2015,2016
8177,Jan K. Chorowski,1,2015,2015
8178,Dzmitry Bahdanau,1,2015,2015
8179,Dmitriy Serdyuk,1,2015,2015
818,James Beck,2,1991,1995
8180,Adria Recasens,1,2015,2015
8181,Klaus Greff,2,2015,2016
8182,William F. Whitney,1,2015,2015
8183,Pedro O. Pinheiro,1,2015,2015
8184,Max Jaderberg,2,2015,2016
8185,Po-Hsuan (Cameron) Chen,1,2015,2015
8186,Janice Chen,1,2015,2015
8187,Yaara Yeshurun,1,2015,2015
8188,Dane S. Corneil,1,2015,2015
8189,Seunghoon Hong,1,2015,2015
8190,Hyeonwoo Noh,1,2015,2015
8191,Junhyuk Oh,1,2015,2015
8192,Keenon Werling,1,2015,2015
8193,Steve K. Esser,1,2015,2015
8194,Rathinakumar Appuswamy,1,2015,2015
8195,Dharmendra S. Modha,1,2015,2015
8196,Yuval Harel,1,2015,2015
8197,Ayan Chakrabarti,3,2015,2016
8198,Alexandre de Brbisson,1,2015,2015
8199,Xavier Bouthillier,1,2015,2015
82,H. A. K. Mastebroek,1,1987,1987
820,Stephen Pickard,1,1994,1994
8200,Meire Fortunato,1,2015,2015
8201,Navdeep Jaitly,3,2015,2016
8202,Peter Flach,1,2015,2015
8203,Meelis Kull,1,2015,2015
8204,Lalit Jain,2,2015,2016
8205,Chris Fernandez,1,2015,2015
8206,Nicholas J. Glattard,1,2015,2015
8207,Tara Sainath,1,2015,2015
8208,Harm de Vries,1,2015,2015
8209,Jacob Gardner,1,2015,2015
821,P. Leong,1,1991,1991
8210,Gustavo Malkomes,3,2015,2016
8211,Dennis Barbour,1,2015,2015
8212,Matthias Feurer,1,2015,2015
8213,Aaron Klein,2,2015,2016
8214,Katharina Eggensperger,1,2015,2015
8215,Jost Springenberg,2,2015,2015
8216,Manuel Blum,1,2015,2015
8217,Frank Hutter,2,2015,2016
8218,Peter Schulam,2,2015,2016
8219,Suchi Saria,1,2015,2015
8220,David Moore,1,2015,2015
8221,Alexander G. Matthews,1,2015,2015
8222,Maurizio Filippone,1,2015,2015
8223,Julian Straub,1,2015,2015
8224,Kwang-Sung Jun,1,2015,2015
8225,Zhuoran Yang,2,2015,2016
8227,Jimin Song,1,2015,2015
8228,Kevin Chen,1,2015,2015
8229,Pinar Yanardag,1,2015,2015
823,Barry Flower,2,1992,1994
8231,Ted Meeds,1,2015,2015
8232,Quoc Phong Nguyen,1,2015,2015
8233,Bryan Kian Hsiang Low,1,2015,2015
8235,Cengiz Pehlevan,1,2015,2015
8236,Dmitri Chklovskii,1,2015,2015
8237,Maxwell Collins,1,2015,2015
8239,Roland Kwitt,1,2015,2015
824,Y. Xie,1,1991,1991
8240,Stefan Huber,1,2015,2015
8241,Marc Niethammer,1,2015,2015
8242,Weili Lin,1,2015,2015
8243,Ulrich Bauer,1,2015,2015
8244,Elaine Angelino,1,2015,2015
8245,Mathew Monfort,1,2015,2015
8246,Patrick Lucey,1,2015,2015
8247,Samuel Livingstone,1,2015,2015
8248,Yi-An Ma,1,2015,2015
8249,Tianqi Chen,1,2015,2015
825,Sreerupa Das,3,1992,1993
8250,Rahul G. Krishnan,1,2015,2015
8251,Alexandr Andoni,1,2015,2015
8252,Piotr Indyk,2,2015,2016
8253,Thijs Laarhoven,1,2015,2015
8254,Ilya Razenshteyn,1,2015,2015
8255,Jonas W. Mueller,1,2015,2015
8256,Pierre Baque,1,2015,2015
8257,Gunwoong Park,1,2015,2015
8258,Dan Alistarh,1,2015,2015
8259,Jennifer Iglesias,1,2015,2015
826,Janeen Anderson,1,1992,1992
8260,Pratik Jawanpuria,1,2015,2015
8261,John Schulman,3,2015,2016
8262,Theophane Weber,2,2015,2016
8263,Anuj Mahajan,1,2015,2015
8264,Megasthenis Asteris,2,2015,2015
8265,Anastasios Kyrillidis,1,2015,2015
8266,Fredrik D. Johansson,1,2015,2015
8267,Ankani Chattoraj,1,2015,2015
8268,Rbert Busa-Fekete,2,2015,2015
8269,Adil Paul,1,2015,2015
827,John Wawrzynek,4,1992,1996
8270,ABHISEK KUNDU,1,2015,2015
8271,Emmanuel Abbe,2,2015,2016
8272,Colin Sandon,2,2015,2016
8273,Bhaswar Bhattacharya,1,2015,2015
8274,Sriram Vishwanath,1,2015,2015
8275,Noam Brown,1,2015,2015
8276,Kirthevasan Kandasamy,4,2015,2016
8277,james m. robins,1,2015,2015
8278,Guillaume P. Dehaene,1,2015,2015
8279,Simon Barthelm,1,2015,2015
828,Misha Mahowald,1,1996,1996
8280,Yang Ning,1,2015,2015
8281,Arya Mazumdar,1,2015,2015
8282,Ankit Singh Rawat,1,2015,2015
8283,Ravi Sastry Ganti,1,2015,2015
8284,Laura Balzano,1,2015,2015
8285,Aurelien Lucchi,2,2015,2016
8286,Wei Sun,1,2015,2015
8287,Guang Cheng,1,2015,2015
8288,Christopher R. Dance,1,2015,2015
8289,Aviv Tamar,3,2015,2016
829,Massimo Sivilotti,2,1992,1992
8290,Shan-Wei Lin,1,2015,2015
8291,Zheng Qu,1,2015,2015
8292,Peter Richtarik,1,2015,2015
8293,Tasuku Soma,1,2015,2015
8294,Hongzhou Lin,1,2015,2015
8295,Joseph Lehec,1,2015,2015
8296,Raffaello Camoriano,1,2015,2015
8297,Hsiang-Fu Yu,3,2015,2016
8298,Kai-Yang Chiang,1,2015,2015
8299,Brendan van Rooyen,1,2015,2015
83,W. H. Zaagman,1,1987,1987
830,Dave Gillespie,1,1992,1992
8300,Aditya Menon,2,2015,2016
8301,Jeffrey Pennington,1,2015,2015
8302,Felix Yu,1,2015,2015
8303,Tomas Kocisky,1,2015,2015
8304,Lasse Espeholt,2,2015,2016
8305,Will Kay,1,2015,2015
8306,Shafin Rahman,1,2015,2015
8307,Antti Rasmus,2,2015,2016
8308,Andrew M. Dai,1,2015,2015
8309,Ross Goroshin,1,2015,2015
831,Ali A. Minai,1,1992,1992
8310,Michael F. Mathieu,2,2015,2016
8311,David Kappel,1,2015,2015
8313,Dougal Maclaurin,1,2015,2015
8314,Jorge Iparraguirre,1,2015,2015
8315,Rafael Bombarell,1,2015,2015
8316,Timothy Hirzel,1,2015,2015
8317,Alan Aspuru-Guzik,1,2015,2015
8318,Xingjian SHI,3,2015,2016
8319,Zhourong Chen,1,2015,2015
832,William B. Levy,1,1992,1992
8320,Wai-kin Wong,1,2015,2015
8321,Wang-chun WOO,1,2015,2015
8322,Noam Shazeer,1,2015,2015
8324,Chongxuan Li,1,2015,2015
8325,Tianlin Shi,1,2015,2015
8326,Andrew Miller,1,2015,2015
8327,Albert Wu,1,2015,2015
8328,Jeff Regier,1,2015,2015
8329,Jon McAuliffe,1,2015,2015
833,Harris Drucker,3,1992,1996
8330,Mr. Prabhat,1,2015,2015
8331,David Schlegel,1,2015,2015
8332,Shixiang Gu,2,2015,2015
8333,Il Memming Park,7,2011,2016
8334,Djork-Arn Clevert,1,2015,2015
8335,Andreas Mayr,1,2015,2015
8336,Thomas Unterthiner,1,2015,2015
8337,Manuel Watter,1,2015,2015
8338,Joschka Boedecker,1,2015,2015
8339,Anoop Korattikara Balan,1,2015,2015
834,Gerald Fahner,1,1992,1992
8340,Vivek Rathod,1,2015,2015
8341,Jianshu Chen,1,2015,2015
8342,Ji He,1,2015,2015
8343,Yelong Shen,1,2015,2015
8344,Xiaodong He,1,2015,2015
8345,Jianfeng Gao,1,2015,2015
8346,Xinying Song,1,2015,2015
8347,Nilesh Tripuraneni,1,2015,2015
8348,Hong Ge,1,2015,2015
8349,Kush Bhatia,2,2015,2015
835,Rolf Eckmiller,1,1992,1992
8350,Himanshu Jain,1,2015,2015
8351,Moontae Lee,2,2015,2016
8352,David Bindel,1,2015,2015
8354,Ke Sun,1,2015,2015
8355,Stephane Marchand-Maillet,1,2015,2015
8356,Miguel A. Carreira-Perpinan,3,2015,2016
8357,Max Vladymyrov,1,2015,2015
8358,Wittawat Jitkrittum,2,2015,2016
8359,Ahmad Qamar,1,2015,2015
836,Charles W. Anderson,1,1992,1992
8360,Tian Gao,1,2015,2015
8361,Jiaji Huang,1,2015,2015
8362,Qiang Qiu,1,2015,2015
8363,TIAN TIAN,1,2015,2015
8364,Alexander Kirillov,2,2015,2016
8365,Dmytro Shlezinger,1,2015,2015
8366,Xiaocheng Shang,1,2015,2015
8367,Zhanxing Zhu,1,2015,2015
8368,Benedict Leimkuhler,1,2015,2015
8369,Jimeng Sun,2,2015,2016
837,George Zavaliagkos,1,1993,1993
8370,Akihiro Kishimoto,1,2015,2015
8371,Radu Marinescu,1,2015,2015
8372,Adi Botea,1,2015,2015
8373,David B. Smith,1,2015,2015
8374,Kirill Trapeznikov,1,2015,2015
8375,Michail Kontitsis,1,2015,2015
8376,Jaya Kawale,1,2015,2015
8378,Long Tran-Thanh,1,2015,2015
8379,Fangjian Guo,1,2015,2015
838,Richard M. Schwartz,1,1994,1994
8380,Dinesh Ramasamy,1,2015,2015
8381,Upamanyu Madhow,1,2015,2015
8382,Cynthia Dwork,1,2015,2015
8383,Omer Reingold,1,2015,2015
8384,Aaron Roth,4,2015,2016
8385,Krzysztof Dembczynski,1,2015,2015
8386,Bo Waggoner,1,2015,2015
8387,Yen-Chi Chen,2,2015,2016
8388,Shirley Ho,1,2015,2015
8389,Matt J. Kusner,2,2015,2016
839,John Makhoul,2,1993,1994
8390,Wenlin Chen,1,2015,2015
8391,Benjamin Moseley,1,2015,2015
8392,Tianyang Li,1,2015,2015
8395,Bryan D. He,2,2015,2016
8396,Janne H. Korhonen,1,2015,2015
8397,Pekka Parviainen,1,2015,2015
8399,Siqi Sun,1,2015,2015
8401,Anastasia Pentina,2,2015,2016
8402,Huasen Wu,2,2015,2016
8403,R. Srikant,1,2015,2015
8404,Xin Liu,2,2015,2016
8405,Chong Jiang,1,2015,2015
8406,Tatsunori Hashimoto,1,2015,2015
8407,Saurabh Paul,1,2015,2015
8408,Yunwen Lei,1,2015,2015
8409,Urun Dogan,1,2015,2015
841,Jacob Erel,1,1992,1992
8410,Alexander Binder,1,2015,2015
8411,Marco Pavone,1,2015,2015
8412,Jason Hartline,1,2015,2015
8413,Eva Tardos,2,2015,2016
8414,Parikshit Shah,1,2015,2015
8415,Gongguo Tang,1,2015,2015
8416,Huishuai Zhang,2,2015,2016
8417,Yi Zhou,1,2015,2015
8418,Yingbin Liang,2,2015,2016
8419,Ibrahim M. Alabdulmohsin,1,2015,2015
842,Henri Atlan,1,1992,1992
8420,Sohail Bahmani,1,2015,2015
8421,Justin Romberg,1,2015,2015
8422,Suriya Gunasekar,2,2015,2016
8423,Masrour Zoghi,1,2015,2015
8424,Shimon Whiteson,2,2015,2016
8425,Maarten de Rijke,1,2015,2015
8426,Junpei Komiyama,1,2015,2015
8427,Junya Honda,1,2015,2015
8428,Oren Anava,3,2015,2016
8429,Wei Cao,1,2015,2015
843,Noboru Murata,4,1992,1999
8430,Yufei Tao,1,2015,2015
8431,Zhize Li,1,2015,2015
8432,Ruoyu Sun,1,2015,2015
8433,Julien Audiffren,1,2015,2015
8434,Chansoo Lee,2,2015,2016
8435,Sorathan Chaturapruek,1,2015,2015
8436,Yifan Wu,1,2015,2015
8437,Theodoros Tsiligkaridis,2,2015,2015
8438,Keith Forsythe,1,2015,2015
8439,Soroosh Shafieezadeh-Abadeh,1,2015,2015
844,Shun-ichi Amari,19,1992,2005
8440,Peyman Mohajerin Esfahani,1,2015,2015
8442,William Uther,1,2009,2009
8444,Seungyeon Kim,1,2012,2012
8445,Tim Salimans,4,2015,2016
845,Kevin E. Martin,1,1992,1992
8450,Eli Gutin,1,2016,2016
8451,Jiyan Yang,3,2016,2016
8452,Farbod Roosta-Khorasani,1,2016,2016
8453,Kaito Fujii,1,2016,2016
8454,Marco Fraccaro,1,2016,2016
8455,Sren Kaae Snderby,2,2016,2016
8456,Hongseok Namkoong,1,2016,2016
8457,Nir Rosenfeld,1,2016,2016
8458,Jakob Foerster,1,2016,2016
8459,Yannis M. Assael,1,2016,2016
846,Jonathan A. Marshall,2,1992,1995
8460,Tyler B. Johnson,1,2016,2016
8461,Davide Boscaini,1,2016,2016
8462,Emanuele Rodol,1,2016,2016
8463,Michael Bronstein,1,2016,2016
8465,Garrett Thomas,1,2016,2016
8466,Ji Xu,1,2016,2016
8468,JUN HAN,1,2016,2016
8469,Kentaro Minami,1,2016,2016
847,Hinrich Schtze,1,1992,1992
8470,HItomi Arai,1,2016,2016
8471,Junbo Jake Zhao,1,2016,2016
8472,Aditya Ramesh,1,2016,2016
8473,Quentin Cormier,2,2016,2016
8474,Kevin Canini,3,2016,2016
8475,Yannic Kilcher,1,2016,2016
8476,Kieran Milan,1,2016,2016
8477,James Kirkpatrick,1,2016,2016
8478,Demis Hassabis,1,2016,2016
8479,Pingfan Tang,1,2016,2016
848,Brian V. Bonnlander,1,1992,1992
8480,Jeff M. Phillips,1,2016,2016
8481,Catalin Ionescu,1,2016,2016
8482,Blake E. Woodworth,1,2016,2016
8483,Panagiotis Toulis,1,2016,2016
8484,Feras Saad,1,2016,2016
8485,Gang Wang,1,2016,2016
8486,Georgios Giannakis,1,2016,2016
8487,Ahmed Ibrahim,1,2016,2016
8488,Dmitry Ostrovsky,1,2016,2016
8489,Rodrigo Nogueira,1,2016,2016
849,P. Read Montague,1,1993,1993
8490,Longyin Wen,1,2016,2016
8491,Luca Bertinetto,1,2016,2016
8493,Jack Valmadre,1,2016,2016
8494,Yang You,1,2016,2016
8495,Ken Kansky,1,2016,2016
8496,Wolfgang Lehrach,1,2016,2016
8497,CC Laan,1,2016,2016
8498,D. Phoenix,1,2016,2016
8499,Dileep George,1,2016,2016
85,D. L. Standley,1,1987,1987
850,Markus Schenkel,1,1997,1997
8500,Daniel Haas,1,2016,2016
8501,Reza Eghbali,1,2016,2016
8502,Shanshan Wu,2,2016,2016
8503,Srinadh Bhojanapalli,2,2016,2016
8505,Matteo Hessel,1,2016,2016
8506,Wei-Shou Hsu,1,2016,2016
8507,Rishi Gupta,2,2016,2016
8508,Sergei Vassilvitskii,1,2016,2016
8509,Qilong Gu,1,2016,2016
851,H. Weissman,1,1992,1992
8510,Ilija Bogunovic,2,2016,2016
8511,Jonathan Scarlett,1,2016,2016
8512,Michal Defferrard,1,2016,2016
8513,Pierre Vandergheynst,1,2016,2016
8514,Aaron Schein,1,2016,2016
8515,Hanna Wallach,2,2016,2016
8516,George Papamakarios,1,2016,2016
8517,Hossein Esfandiari,1,2016,2016
8518,Nitish Korula,1,2016,2016
8519,Maruan Al-Shedivat,1,2016,2016
852,C. Nohl,1,1992,1992
8520,Rizal Fathony,1,2016,2016
8521,Justin Eldridge,1,2016,2016
8522,Tuomas Haarnoja,1,2016,2016
8523,Anurag Ajay,1,2016,2016
8524,Jaan Altosaar,1,2016,2016
8525,Alnur Ali,1,2016,2016
8526,J. Zico Kolter,1,2016,2016
8527,Ryan J. Tibshirani,2,2016,2016
8528,Carlo Ciliberto,1,2016,2016
8529,Matey Neykov,1,2016,2016
853,Lance C. Walton,1,1992,1992
8530,Ruth Urner,2,2016,2016
8531,Chengkai Zhang,1,2016,2016
8532,Tianfan Xue,2,2016,2016
8533,Seyed Mohammad Javad Hosseini,1,2016,2016
8535,Mathias Niepert,1,2016,2016
8536,Alex M. Lamb,1,2016,2016
8537,Anirudh Goyal ALIAS PARTH GOYAL,1,2016,2016
8539,Saizheng Zhang,3,2016,2016
854,David L. Bisset,1,1992,1992
8540,Matthew Chalk,1,2016,2016
8541,Olivier Marre,1,2016,2016
8542,Gasper Tkacik,2,2016,2016
8543,Xiaojing Ye,1,2016,2016
8544,Sahar Harati,1,2016,2016
8545,Qi Lei,1,2016,2016
8546,Vu C. Dinh,1,2016,2016
8547,Lam S. Ho,1,2016,2016
8548,Binh Nguyen,1,2016,2016
8549,Duy Nguyen,1,2016,2016
855,David Chapman,1,1992,1992
8550,William H. Montgomery,1,2016,2016
8551,Xiaotong Yuan,2,2016,2016
8552,Qingshan Liu,1,2016,2016
8553,Dogyoon Song,1,2016,2016
8554,Yihua Li,1,2016,2016
8555,Elad Richardson,1,2016,2016
8556,Rom Herskovitz,1,2016,2016
8557,Boris Ginsburg,1,2016,2016
8558,Mingsheng Long,1,2016,2016
8559,Han Zhu,1,2016,2016
856,J. Jeffrey Mahoney,1,1992,1992
8560,Jianmin Wang,1,2016,2016
8561,Zeynep Akata,1,2016,2016
8562,Santosh Mohan,1,2016,2016
8563,Samuel Tenka,1,2016,2016
8564,Stefan Falkner,1,2016,2016
8565,Gautam Dasarathy,2,2016,2016
8566,Junier B. Oliva,1,2016,2016
8567,Christopher Lynn,1,2016,2016
8568,Victor Soto,1,2016,2016
8569,Alberto Surez,2,2016,2016
857,Raymond J. Mooney,2,1992,2005
8570,Gonzalo Martinez-Muoz,1,2016,2016
8571,Dmitry Krotov,1,2016,2016
8572,Ashish Khetan,2,2016,2016
8573,Vicki Cheung,1,2016,2016
8574,Alec Radford,1,2016,2016
8575,ALEXANDROS GEORGOGIANNIS,1,2016,2016
8576,Bang Cong Vu,1,2016,2016
8577,Yanyao Shen,1,2016,2016
8578,Qixing Huang,1,2016,2016
8579,Andrey Lokhov,2,2016,2016
858,Radford M. Neal,5,1992,2006
8580,Eric Schulz,1,2016,2016
8581,Maarten Speekenbrink,1,2016,2016
8582,Mingbo Cai,1,2016,2016
8583,Nicolas W. Schuck,1,2016,2016
8584,Tengyao Wang,1,2016,2016
8585,Quentin Berthet,1,2016,2016
8586,Yaniv Plan,1,2016,2016
8587,zhiyuan li,2,2016,2016
8588,Thodoris Lykouris,1,2016,2016
8589,Artem Sokolov,1,2016,2016
8590,Julia Kreutzer,1,2016,2016
8591,Stefan Riezler,1,2016,2016
8592,Horace Pan,1,2016,2016
8593,Wataru Kumagai,1,2016,2016
8594,Rmy Degenne,1,2016,2016
8595,Vianney Perchet,1,2016,2016
8596,Noah Apthorpe,1,2016,2016
8597,Alexander Riordan,1,2016,2016
8598,Robert Aguilar,1,2016,2016
8599,Jan Homann,1,2016,2016
86,John Y. Cheung,1,1987,1987
860,Christopher Bowman,1,1992,1992
8600,Yi Gu,1,2016,2016
8601,David Tank,1,2016,2016
8602,Gao Huang,1,2016,2016
8603,Chuan Guo,1,2016,2016
8604,Yu Sun,1,2016,2016
8605,Diane Bouchacourt,1,2016,2016
8606,Pawan K. Mudigonda,2,2016,2016
8607,Mathieu Blondel,1,2016,2016
8608,Akinori Fujino,1,2016,2016
8609,Masakazu Ishihata,1,2016,2016
861,Holm Schwarze,1,1992,1992
8610,Albert S. Berahas,1,2016,2016
8611,Yusuf Aytar,1,2016,2016
8612,Yizhe Zhang,3,2016,2016
8613,Zoltn Szab,1,2016,2016
8614,Ruihao Zhu,1,2016,2016
8615,Shahin Jabbari,1,2016,2016
8616,Ryan M. Rogers,2,2016,2016
8617,Steven Z. Wu,1,2016,2016
8618,Ivan Herreros,1,2016,2016
8619,Xerxes Arsiwalla,1,2016,2016
862,Richard K. Belew,1,1992,1992
8620,Paul Verschure,1,2016,2016
8621,Ara Vartanian,1,2016,2016
8622,Saleema Amershi,1,2016,2016
8623,Valentina Zantedeschi,1,2016,2016
8624,Rmi Emonet,1,2016,2016
8625,Marc Sebban,1,2016,2016
8626,David Pal,2,2016,2016
8627,Chelsea Finn,1,2016,2016
8628,Songbai Yan,1,2016,2016
8629,Tara Javidi,1,2016,2016
8630,Pedro Mercado,1,2016,2016
8631,Francesco Tudisco,1,2016,2016
8632,Yiwen Guo,1,2016,2016
8633,Anbang Yao,1,2016,2016
8634,Yurong Chen,1,2016,2016
8635,Nils M. Kriege,1,2016,2016
8636,Pierre-Louis Giscard,1,2016,2016
8638,Zhilin Yang,1,2016,2016
8639,Ye Yuan,1,2016,2016
864,Eli Shamir,2,1992,2003
8640,Yuexin Wu,1,2016,2016
