id,PageRankScore,T0PRScore,T1PRScore,T3PRScore,T5PRScore,T6PRScore,T7PRScore,T9PRScore,T10PRScore,T13PRScore,T14PRScore,T15PRScore,T16PRScore,T17PRScore,T18PRScore,T19PRScore,PageRankRank,T0PRRank,T1PRRank,T3PRRank,T5PRRank,T6PRRank,T7PRRank,T9PRRank,T10PRRank,T13PRRank,T14PRRank,T15PRRank,T16PRRank,T17PRRank,T18PRRank,T19PRRank
8876,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2500,7469,622,3722,3382,8013,3347,3577,6877,2779,7553,2556,7380,3108,7966,3243
7272,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232786,2491,7415,3028,2107,2256,5226,2369,2940,8321,2148,5139,1848,5344,2505,7466,343
7554,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2761,8202,3259,3230,2707,7815,3269,3279,8087,3873,6555,370,5431,2344,7757,3239
2254,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,2906,8339,3372,3100,3217,8313,3104,3639,6826,2765,7505,2905,8314,637,6220,4030
8104,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0004607809409051866,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,0.0004314453033133228,6.946043492708545e-05,2236,7718,2939,2599,2326,5400,2187,2048,4986,2662,541,6240,3758,6473,552,5630
4591,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2868,8313,695,4452,5175,2427,7800,7524,2932,963,5988,1353,4746,2272,7737,3231
6812,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,2612,7553,3133,1632,1679,4820,1542,7155,4188,6998,4191,6967,4106,636,6221,4029
6956,0.00012200775969351655,0.0005786691969992375,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2575,158,5948,6122,6239,775,6291,6551,3501,7259,2972,439,5392,2583,7455,2849
9150,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2670,7497,631,3849,4042,6609,3668,3710,6524,2185,5166,1768,5107,2273,7736,3230
3209,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2213,7676,2798,2886,1773,4969,1665,7101,3986,7338,2720,440,5391,2584,7454,2851
1271,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,0.0004457730858232786,2586,7388,2997,1442,1253,6113,1211,1994,5034,2750,7517,2894,8321,3283,8106,528
8978,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2533,7375,3009,1962,2154,540,5588,5568,1252,4823,1726,5242,2103,5184,1786,5340
8871,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2496,7473,3206,3291,3468,7940,3407,4384,564,6263,3959,7234,2836,8180,3061,8343
3699,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2344,7792,2876,2445,2742,678,6198,6576,3544,7306,2695,7528,3239,8063,3473,6787
3154,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2845,8147,3308,3284,5770,2794,8214,7953,3399,6681,4249,6915,3908,6584,3772,6457
1512,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0004607809409051867,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2667,7500,3154,1670,1927,603,6265,6870,4350,6904,446,5640,712,6411,3629,6827
2403,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2995,7942,3480,4184,3802,6962,4031,554,5573,1208,6067,1417,4436,7044,4041,7183
1237,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,0.0004787966899689382,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0004607809409051867,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2596,7539,3146,1711,2201,5321,340,5651,1064,6004,433,5665,729,6408,3632,6824
921,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00048021838780557257,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2660,7537,3148,1709,2198,5324,1990,2318,7724,459,5478,2234,7682,2862,8131,4347
8696,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3026,7974,814,3912,2565,7690,2669,2811,8198,1545,4467,1437,4418,7091,4063,7189
4934,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2786,8205,650,3731,3328,8282,3106,3641,6825,1094,6110,1553,4561,1297,4970,1846
1277,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,2584,7390,2995,1457,988,6184,3763,3708,6526,3548,6871,4438,1777,412,5521,1300
8694,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2381,7835,777,4365,6137,1866,5348,7837,3323,8053,2653,7567,3224,8076,3460,6798
8872,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2497,7472,3207,3292,3469,8020,3340,3583,393,5016,2482,7624,3226,8074,3462,6796
6657,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2632,7597,2856,2410,3153,681,6195,6575,3545,7305,2696,7527,3227,8073,3463,6795
5113,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2940,8249,3391,3079,3291,677,6199,6577,3543,7307,2694,7529,3238,8064,3472,6788
8820,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2987,8232,3404,2980,3196,746,6377,6591,3530,7304,2697,7526,3240,8062,3474,6785
528,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,0.0004607809409051867,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2504,7465,3169,1621,1729,4948,1686,5731,1315,4562,407,5630,722,6414,3626,6831
4937,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2789,8185,643,3800,2640,7861,3259,3297,8023,1093,6111,1554,4560,1295,4972,1843
8486,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2815,8114,3281,3137,2849,801,6331,6683,273,6146,3812,6622,4219,6983,4147,7390
919,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.00048021838780557257,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2662,7504,3122,2555,2784,7535,2525,2916,8163,461,5476,2235,7681,2863,8130,4344
4737,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2748,8179,3221,3299,3447,7959,3393,5943,1434,4456,1666,5262,2155,5197,1796,5273
8704,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,0.00040502226876967774,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,3000,7937,3486,514,800,6373,3831,3799,6625,4415,7067,3959,7313,2938,8317,2182
2835,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,2751,8177,3223,3275,3921,6641,3575,4413,7043,3120,7984,3407,6652,436,5682,1195
2242,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0004802183878055728,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2911,8334,3377,3106,2819,7561,2564,3152,7901,315,5837,1562,4552,1307,4902,2189
491,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,0.0004802183878055728,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2780,8211,3241,3251,3434,7914,3245,3589,260,290,5798,1558,4556,1308,4901,2190
1224,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,0.00041931036248497785,6.693474580860542e-05,6.946043492708545e-05,2559,7365,3076,2696,2418,5337,2036,2281,7693,3291,8017,3403,6655,435,5683,1194
5111,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2938,8251,3389,3075,3286,691,6339,6615,3697,6613,4310,7103,2788,7560,2634,7500
8420,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,0.0004663166618087378,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2880,8301,735,4336,5439,2343,7818,8085,464,6182,3809,6625,4216,6986,4146,7391
8837,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,0.0005550289209300745,5.504313711100556e-05,7.540575820653681e-05,0.0003900264973258845,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2953,8236,3401,2976,189,6072,1297,468,5650,1499,4510,1463,4458,7088,4066,7206
8860,0.00012200775969351655,9.440659471066516e-05,0.00035168364276787694,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,0.00046345078448377527,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2726,7853,782,4360,6149,1924,5040,5426,2222,7729,3429,496,5590,1395,4585,1299
9226,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,0.00035878866371425084,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,7.56655680790344e-05,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2713,7519,3107,2590,2317,552,5909,4847,1624,4826,1748,5195,2163,5191,1802,5267
1420,0.00012200775969351655,9.440659471066516e-05,5.4433026550707303e-05,6.307962172545298e-05,8.977483942455356e-05,5.504313711100556e-05,7.540575820653681e-05,6.042897592889118e-05,7.313870252085908e-05,0.0004802183878055728,7.21409706019723e-05,7.262156609649681e-05,8.496775442807955e-05,6.482113851154247e-05,6.693474580860542e-05,6.946043492708545e-05,2652,7577,2828,2489,2722,7802,3281,3289,8090,269,5814,1640,4478,7072,4080,7207
